fips	name	state	sq_km	precip	snow	temp	life_expectancy	avg_income
17147	putnam county	33	414.814	36.2	15.5	50.6	79.78	58869
29049	dade county	14	1269.12	47.4	15	55.6	76.96	34181
1067	lamar county	7	1566.54	57.7	0.6	61.9	74.83	33496
27113	pope county	38	1734.13	25.7	41.2	43.8	80.92	52091
12997	bacon county	8	735.651	46.7	0.1	67.2	72.91	33080
31057	furnas county	-1	1862.54	23.7	26	50.9	78.44	49008
13137	harris county	8	1201.45	50.7	0.4	63.8	78.87	47469
38011	cavalier county	39	3855.85	19.4	43.1	36.8	80.72	68040
39999	beaver county	18	4700.04	22.1	13.9	56.7	78.63	49106
29131	montgomery county	14	1385.77	44.5	14.5	54	76.81	40396
2172	nome census area	31	59496.6	14.4	75.7	24.5	72.63	51378
51677	manassas park city	19	6.53872	41.5	22	55.9	80.99	54740
46069	kingsbury county	2	2155.48	25.2	37.9	45	79.22	50975
29007	benton county	14	1823.46	44	2.3	55	76.58	35973
48001	archer county	3	2339.06	30.1	2.8	63.7	79.29	50310
16001	benewah county	29	2012.07	30.5	55.9	46.8	76.77	37383
48061	castro county	3	2316.57	19.8	8	56.3	78.56	42786
51159	russell county	19	1226.38	42.9	11.4	52.9	74.71	33498
6007	del norte county	4	2606.12	76.4	0.6	51.5	76.38	37268
51127	nottoway county	19	814.266	46	6.4	56.7	75.57	34897
13295	washington county	8	1757.16	47	0.6	63.5	75.1	35296
54079	roane county	22	1252.42	46.1	25.3	52.4	75.34	34770
36999	anson county	16	1376.47	45.4	3	60.6	75.05	34616
20149	republic county	28	1857.98	29.9	15	52.6	79.53	44273
48407	scurry county	3	2345.09	22.1	1.5	62.6	76.99	42095
54999	bayfield county	9	3827.69	32.4	86.8	41.1	79.91	48542
48427	sutton county	3	3765.67	23	0.1	64.4	77.57	61478
31033	custer county	-1	6670.76	24.1	28.5	48.4	79.27	44290
21125	letcher county	5	875.192	46.9	18.5	55.2	72.35	30852
19045	decatur county	41	1377.57	38.9	25.5	50.4	78.29	35908
21009	bourbon county	5	750.371	47.8	9.6	54.5	76.95	44388
53023	jefferson county	0	4671.79	52.2	1	50.9	81.26	52580
17121	menard county	33	814.389	37.8	15.4	51.9	78.66	47233
39059	harrison county	6	1042.03	39.7	28.2	49.2	76.35	38573
1029	coosa county	7	1685.85	56.6	1	62.4	75.19	31328
19151	ringgold county	41	1386.94	36.6	21.2	49.5	79.62	45714
13227	pulaski county	8	645.504	46	0.1	64.1	76.85	30358
19081	howard county	41	1225.71	36.4	39.5	44.1	80.32	48232
31121	nuckolls county	-1	1489.65	27.7	22.2	51.5	80.12	50836
17117	mason county	33	1396.62	38.4	21.4	52.2	77.27	42510
20181	stevens county	28	1883.6	19.1	11.2	55.3	79	38970
31013	burt county	-1	1273.2	30.4	27.3	49.3	78.84	50268
28015	clarke county	13	1791.18	58.8	0.2	64.5	75.04	36431
31021	chase county	-1	2316.53	19.1	25.9	50	79.38	49267
32007	lander county	32	14219.3	11	44	50.6	76.62	63923
38053	mountrail county	39	4727.47	17.5	46.6	38.9	76.72	58955
19075	hardin county	41	1474.51	35.6	30.1	46.9	79.74	52677
40055	hughes county	18	2084.03	42.8	3.3	60.5	73.81	31833
20109	marshall county	28	2331.43	33.5	17.6	53.3	80.23	45766
26077	lake county	25	1470.02	34.6	76	46	76.82	31813
24031	somerset county	40	828.091	44.8	3.2	56.5	76.94	31562
6013	glenn county	4	3403.15	22.9	0	61.4	78.29	48613
54095	wetzel county	22	927.381	48.4	28	50.2	76.42	36791
25011	nantucket county	27	119.432	44.4	23.6	50	81.6	124168
54993	adams county	9	1672.14	34.4	49.5	44.5	77.77	38736
48169	gonzales county	3	2762.7	35.5	0	68.6	77.05	43342
51123	northampton county	19	548.283	46.1	7.9	58.8	75.91	49313
30017	fallon county	36	4197.21	14.4	31.2	43.6	78.77	49509
55057	lafayette county	9	1640.99	36.4	35.8	46.4	80.72	43042
48157	gaines county	3	3891.11	17.9	7.6	61.3	77.94	36009
8101	saguache county	15	8206.55	12.5	66.3	43	79.75	30172
29053	daviess county	14	1458.91	38.9	19	52.5	77.54	34491
51095	lancaster county	19	345.24	46.7	8.6	57.9	78.17	60152
48299	mcculloch county	3	2759.9	27.6	0.3	64.5	76.46	37927
21217	union county	5	887.975	47	7.9	57.6	75.23	33736
5057	izard county	10	1503.68	47.6	7.5	57.1	75.92	30608
19017	calhoun county	41	1475.89	33	32	46.9	79.85	51217
13311	wilkinson county	8	1158.54	44.6	0.3	64.9	74.74	35204
20173	sherman county	28	2735.19	20.1	35.5	50.9	78.33	45156
27121	renville county	38	2545.74	27.4	35.5	43.7	79.67	51432
19077	harrison county	41	1804.81	33.7	30.1	48.6	78.08	44895
46051	hand county	2	3720.9	21.8	34.4	45.5	81.62	55673
31147	saunders county	-1	1943.1	31.1	24.8	50.2	80.35	52193
17141	pike county	33	2153.32	39.8	19.8	52.6	78.53	42768
39119	perry county	6	1056.68	40.6	15.7	50.2	76.63	37187
49029	san juan county	17	20253	11.2	28.7	52.8	79.02	26638
17027	cumberland county	33	896.203	41.5	12.8	54.8	78.8	43778
45001	bamberg county	42	1018.82	44.8	0.4	65.1	74.77	32858
38037	lamoure county	39	2967.98	21.2	40.2	42.6	81.53	56134
51043	dickenson county	19	855.845	46.1	42.3	52.5	73.9	32354
48369	presidio county	3	9985.06	13.4	1.3	65.3	83.72	42848
37107	madison county	16	1164.5	41.7	25.2	55.6	77.89	34036
5109	prairie county	10	1678.02	48.8	2.3	62	76.1	35935
51151	richmond county	19	495.992	44	14	59	76.81	36799
27143	swift county	38	1921.87	28.3	41.6	43.5	81.13	51320
29147	pemiscot county	14	1275.62	49.2	4.9	59.2	72.04	32811
17015	clark county	33	1298.68	44.1	12.9	54.9	77.36	43012
29127	moniteau county	14	1074.91	43.7	11.4	54.8	78.16	37533
45029	edgefield county	42	1296.03	45.9	0.8	62.1	77.82	36436
20055	gove county	28	2775.6	22	19.4	52.7	79.63	58539
36033	hamilton county	24	4447.99	48.3	100.7	40.7	79.3	54086
56001	converse county	21	11020.2	13.3	54.4	46.6	78.77	55011
48429	swisher county	3	2305.5	22.3	14	57	77.92	41977
28033	greene county	13	1846.03	63.4	0.1	65.6	75.1	28716
48059	cass county	3	2426.71	50.3	1	63.8	75.73	36905
13313	worth county	8	1478.12	46.7	0	65.2	76.49	34380
13179	lumpkin county	8	732.786	61.4	5.7	56.8	77.59	37427
46079	mccook county	2	1487.18	27.2	35.7	45.5	79.17	52453
20133	osborne county	28	2311.58	26.8	20.6	52.8	79.24	46018
51029	charlotte county	19	1230.99	38.6	3.9	51.9	76.28	35970
16021	caribou county	29	4569.24	15.7	94.5	42.2	78.79	39146
18039	franklin county	26	995.671	43.2	15.5	53.2	78.95	46629
29005	bates county	14	2167.01	44	8.4	55.3	76.84	38864
29191	scotland county	14	1130.72	35.8	15.9	50.8	78.07	33262
30033	hill county	36	7508.82	11.3	27.8	43.8	77.14	45017
5069	lee county	10	1560.78	50.6	2.4	61.9	73.71	27619
53011	ferry county	0	5706.36	16.9	43.7	43.9	76.96	36071
31127	perkins county	-1	2287.83	20.7	32.9	49.6	80.3	55692
55053	kewaunee county	9	886.863	30.7	45.4	43.9	81.39	46197
47125	overton county	20	1122.72	52.7	4	56.9	74.29	33701
29139	nodaway county	14	2271.33	37.3	16.6	51.6	79.88	31013
16053	lewis county	29	1240.14	22	57.5	46.2	78.63	47267
21035	carter county	5	1060.6	44.4	12.4	52.9	74.99	30847
28069	lawrence county	13	1115.42	60.6	0.1	65.6	73.88	34616
29999	broadwater county	36	3088.2	10.4	22.6	45.1	79.57	39306
26005	baraga county	25	2326.93	33	219.6	39.7	78.01	33519
35031	rio arriba county	1	15179.7	15.5	47.3	46.6	75.35	34582
1057	hale county	7	1667.91	55.2	0.3	64.6	74.01	36585
16039	gooding county	29	1888.84	10.2	15.4	51	78.13	52875
40045	grant county	18	2592.24	35.1	11.8	57.1	76.94	45182
12035	glades county	30	2089.27	51.1	0	73.4	79.75	24467
37035	clay county	16	556.805	59.4	4.7	55.6	78.43	34057
18997	allamakee county	41	1655.21	35.8	38.7	46.6	79.9	45745
48057	carson county	3	2383.36	21.8	16	55.9	77.85	46373
29145	ozark county	14	1929.47	44.5	7.6	55.6	76.11	30043
35029	quay county	1	7443.33	17.3	17.3	57.3	76.02	38223
39109	morrow county	6	1051.88	39.9	30.1	50	78.24	38666
19187	worth county	41	1036.31	34.3	38.7	44.4	79.74	42321
20187	trego county	28	2303.73	22.1	20.5	53.8	78.66	50889
29073	harrison county	14	1871.28	38.2	22.2	51.2	78.48	38274
5029	cross county	10	1596.42	48.2	3.1	60.1	73.87	35949
13185	macon county	8	1037.65	46.1	0.2	65	73.79	31028
51045	dinwiddie county	19	1305.04	44.6	7.5	58.9	76.93	40352
55099	rusk county	9	2366.09	32.6	48.2	42.1	78.85	44199
42105	sullivan county	12	1165.34	45.7	35.7	45.8	77.04	46097
46019	clay county	2	1067.15	27	30.2	47.9	80.22	39485
30053	mineral county	36	3158.8	24.5	54.6	43.9	77.84	39957
48343	newton county	3	2418.21	56.2	0	65.4	74.8	33350
16997	bond county	33	984.919	39.5	13.8	54.6	78.87	37653
13229	putnam county	8	892.653	47	0.5	63.4	77.12	41839
38017	dunn county	39	5201.89	16.5	38.6	42.6	79.59	60338
19021	cass county	41	1461.45	36	25.4	48.8	78.84	48327
38049	mercer county	39	2701.24	16.7	31.3	42.8	79.92	57839
27151	wadena county	38	1388.92	26.2	44.2	39.5	78.83	39746
31031	cuming county	-1	1477.64	30.5	28.2	48.8	81.2	58610
12005	calhoun county	30	1469.39	67.3	0	66.5	75.97	26873
13153	jeff davis county	8	856.691	48.6	0.1	66.1	73.49	29943
1111	sumter county	7	2340.9	56.1	0.4	63.4	74.82	31664
30009	custer county	36	9798.72	13.3	29.4	45.7	77.63	44689
51041	cumberland county	19	770.512	43.8	10.9	56.4	78.39	38698
20059	grant county	28	1488.72	17.3	18.2	53.7	78.29	46591
47007	cannon county	20	687.992	55.1	5.1	57.7	75.4	36113
28071	leake county	13	1509.66	55.9	0.5	63	72.83	31436
20125	neosho county	28	1480.11	43.8	11.6	56.8	77.32	39485
37025	caswell county	16	1101.69	48	7.3	58.7	76.16	35591
19167	union county	41	1097.24	35.7	28.8	49	78.67	40494
16067	payette county	29	1053.86	11.2	12.2	51.4	78.51	38933
46097	perkins county	2	7434.5	17	39.2	44.5	79.22	42195
22073	red river parish	23	1007.74	55.9	0.6	64.5	73.99	42201
4004	la paz county	46	11654	5.9	0.1	72.7	80.68	30948
20023	coffey county	28	1623.62	39.9	10.4	54.8	77.88	54074
31091	kearney county	-1	1337.06	26.2	26.4	50.7	79.65	56309
27035	faribault county	38	1845.3	32.5	41.8	45.6	80.59	43343
26081	leelanau county	25	899.207	32.7	116	46	83.1	67320
27055	jackson county	38	1820.69	28.7	43	43.9	81.73	53276
29041	clinton county	14	1085.1	40.3	13.3	53.3	76.44	42988
51071	greene county	19	403.788	42.7	11.8	55.6	79.1	44383
30075	richland county	36	5398.27	14.4	32.1	45.6	77.62	61217
16073	teton county	29	1163.14	18.2	109.5	39.8	82.11	39858
51125	northumberland county	19	495.728	46.7	8.6	57.9	79.6	52946
46115	tripp county	2	4176.25	22.8	48.4	48.9	79.1	49835
5021	conway county	10	1430.33	51	3.9	60	76.13	38191
48289	live oak county	3	2692.8	27.1	0.2	70.5	79.44	35636
5125	sevier county	10	1463.68	52.3	2.4	61.8	75.25	31436
31005	box butte county	-1	2784.99	15.9	42.7	47.4	78.71	47359
21023	butler county	5	1103.57	51.8	6.6	56	75.8	34420
18999	appanoose county	41	1287.98	38.2	21.7	50.6	78.33	38478
55083	pepin county	9	600.893	33.7	38.1	45	80.99	47961
20021	cloud county	28	1852.73	29	18.6	53.3	78.52	38144
29141	oregon county	14	2045.56	45.1	2.3	56.2	76.08	28722
19111	lyon county	41	1522.01	28.6	28.2	45.7	81.05	60892
30015	deer lodge county	36	1908	14.7	74	40	77.17	39063
5065	lafayette county	10	1368.28	52.7	1.8	63.2	74.14	36292
18167	washington county	26	1330.55	45.6	14.1	55.1	75.89	38123
49011	grand county	17	9512.36	9.4	9.1	55	78.21	54010
46007	brule county	2	2116.64	22.8	39.3	47.6	80.01	46570
48323	milam county	3	2633.8	35.8	0.2	62.8	76.82	36135
17043	fayette county	33	1855.69	40.9	12.2	54	78.76	35456
5039	franklin county	10	1576.93	49.9	3.4	59.4	75.51	34275
54077	ritchie county	22	1170.65	45.1	21.5	52.2	76.13	37177
22013	caldwell parish	23	1371.2	58.7	0.2	64.4	73.06	33950
22023	de soto parish	23	2269.88	52.3	0.2	64.5	74.86	40584
29025	carroll county	14	1799.06	41	15.6	53.9	77.36	45110
31025	cheyenne county	-1	3098.37	18.3	35.7	48.8	79.28	48263
21087	harlan county	5	1206.49	50.5	30.6	55.6	71.45	30877
46017	clark county	2	2480.18	22.8	18	43.1	80.05	48261
22051	lasalle parish	23	1617.92	59.2	0.4	64.8	74.77	32413
29103	lewis county	14	1308.05	38.4	16.4	53.4	77.49	35249
48455	uvalde county	3	4019.52	25.2	0	69.6	78.43	39458
27037	fillmore county	38	2230.75	35.4	42.7	45	81.16	45378
48055	camp county	3	507.185	47.7	2	64.7	74.55	38660
51028	charles city county	19	473.494	46.3	3.9	61.5	77.53	45824
53051	skamania county	0	4294.88	98.4	11.3	50	80.08	45802
2122	ketchikan gateway borough	31	12579.5	161.1	23	45.9	78.19	67602
30013	dawson county	36	6143.24	13.5	19.9	44.6	78.57	45295
20139	phillips county	28	2294.4	24.6	21.7	52.9	78.37	51320
51119	new kent county	19	543.99	45.4	10.1	59.1	78.87	70743
1027	conecuh county	7	2201.95	60.1	0.1	65	74.05	32656
28153	yalobusha county	13	1209.86	56.6	1.3	60.9	73.35	36729
56009	hot springs county	21	5190.59	12.8	45	46.3	77.09	55232
13245	seminole county	8	609.245	57.2	0	67.8	74.91	40217
40143	woods county	18	3331.9	27.9	9.7	57.4	77.22	42890
48067	childress county	3	1803.68	25.2	5.4	61.9	76.57	30084
8075	montezuma county	15	5255.94	16.7	60.3	48.3	77.64	42998
29061	dunklin county	14	1401.43	48.3	4.6	59	72.62	34129
40053	haskell county	18	1493.18	47.6	4	61.6	75.04	32365
56037	weston county	21	6210.8	15.7	42.2	44.7	78.76	44737
26063	iron county	25	3019.97	29.4	68.7	39.1	79.24	44959
38047	mclean county	39	5466.43	17.7	39.9	41.3	79.37	54518
41015	grant county	11	11726.9	15.2	46.7	47.9	79.74	41939
31023	cherry county	-1	15436.7	21.3	43.1	48.2	80.12	45124
1059	henry county	7	1454.93	54.6	0.1	66.4	75.97	40360
51105	madison county	19	830.427	49.3	18.2	51.4	78.93	48822
5079	madison county	10	2160.71	49.4	9.4	57.8	76.42	35496
27081	marshall county	38	4597.38	22.5	39.2	39.4	82.05	51509
51093	king william county	19	709.481	45.4	10.1	59.1	77.48	46612
31131	pierce county	-1	1484.71	28.5	33.7	47.8	80.4	57141
40141	washita county	18	2598.19	30.1	6.4	60.4	76.46	36490
2267	wrangell city and borough	31	6619.61	82.2	76.7	44.6	78.19	47658
19043	davis county	41	1300.66	39.4	22.9	50.7	79.84	36921
38015	divide county	39	3265.31	14.7	35.9	39.5	80.82	48574
38059	pembina county	39	2897.41	20.2	36.1	38.1	80.56	50088
53061	wahkiakum county	0	680.957	79.4	5.7	51.1	78.93	42423
21135	lyon county	5	553.845	51.3	7	59.6	76.61	36652
22075	richland parish	23	1448.54	57.9	0.9	65.3	74.34	37330
46093	moody county	2	1345.2	27	32.7	43.5	80.33	49690
17071	jasper county	33	1280.79	43.9	13.9	53.8	79.11	45961
49009	garfield county	17	13403.6	11.9	47.9	46.1	79.3	36688
51117	nelson county	19	1219.24	48.5	14.1	56.4	78.06	50717
13083	dodge county	8	1284.38	46.9	0.1	64.6	74.99	30682
21019	breckinridge county	5	1469.05	51.2	5	56	76.2	34461
28109	prentiss county	13	1074.78	57.3	1.4	59.7	75.92	30743
22029	east feliciana parish	23	1174.31	62	0.1	65.2	72.64	42771
30087	stillwater county	36	4653.55	18	85.9	45.4	79.87	51773
17123	mercer county	33	1453.5	36.4	19.5	50.2	79.51	45046
55105	sawyer county	9	3256.42	33	57	41.2	77.79	45915
12041	hardee county	30	1651.87	51.2	0	73.7	78.51	28285
17075	jersey county	33	956.433	40.4	13.2	53.5	78.17	41522
27043	grant county	38	1418.79	25.6	46.2	43	80.26	52556
19133	o'brien county	41	1484.15	30.3	36.3	45.9	80.26	59835
29995	big horn county	36	12942.5	14.4	35.3	47	73.62	30533
36087	schoharie county	24	1610.5	40.4	50.5	46.1	80.29	40791
30019	fergus county	36	11238.8	15.9	60.7	44.4	78.62	43808
28125	sunflower county	13	1807.19	54.4	0.6	63.8	71.61	30859
40087	marshall county	18	962.337	42	2.4	62.8	76.31	32681
22035	grant parish	23	1665.43	58.6	0.6	65.4	74.75	31828
55043	iron county	9	1963.7	35.3	149.8	39.8	79.27	51471
29031	cedar county	14	1228.91	45.8	7.9	55.9	76.71	31664
40003	blaine county	18	2404.61	31.6	8.1	59	75.24	41493
29207	texas county	14	3049.1	45.4	15.9	55.1	77.16	28169
46043	grant county	2	1764.95	24	34.1	43.5	79.5	57069
53041	pacific county	0	2415.87	94.9	1.8	50.2	77.38	41740
16031	elmore county	29	7964.19	13.3	22.4	50.7	78.46	36855
5013	clay county	10	1656.21	47	6.4	59.4	74.77	34149
37135	perquimans county	16	640.1	48.1	3.1	61.5	77.92	40781
38063	ramsey county	39	3074.17	19.7	34.1	39.1	78.38	47425
47131	polk county	20	1125.62	53.8	1	56.6	74.55	33772
51003	appomattox county	19	865.622	46.6	8.5	56	77.5	38302
18017	crawford county	26	791.535	49.4	11.9	55.5	76.1	33483
40067	kiowa county	18	2629.21	30.5	4.6	61.2	72.77	32546
51069	grayson county	19	1144.22	42.4	10.2	52.9	76.91	33013
26023	cheboygan county	25	1852.55	30.8	92.6	43.4	79.22	40080
46029	day county	2	2662.17	23.7	39.6	43.8	78.94	47352
12021	dixie county	30	1826.21	55.6	0	68.1	74.79	27956
40035	dewey county	18	2588.64	27.8	8.7	58.3	74.12	44529
55091	price county	9	3247.81	32	62.4	40.8	79.2	45320
21141	mclean county	5	653.906	44.3	4.2	56.7	75.59	41603
28151	winston county	13	1572.71	57.1	0.6	62.3	75.08	35742
13193	miller county	8	731.468	51	0	66.4	75.41	40826
26105	missaukee county	25	1462.81	31.6	68.6	43.3	78.49	34972
48449	tyler county	3	2394.43	56.4	0.2	66.8	75.51	32081
16069	power county	29	3635.88	13	37.7	46	78.37	36667
37129	pamlico county	16	871.557	53.7	1.3	63	78.26	43532
19123	mitchell county	41	1215.05	35.9	36.8	45.5	81.45	63318
36997	alleghany county	16	607.101	54.9	22.3	52.9	77.86	37549
47053	grundy county	20	933.548	57.7	3.9	54.8	72.46	31011
28145	wayne county	13	2099.75	58.4	0.2	64.7	74.58	34775
39107	morgan county	6	1078.54	43	20.2	51.8	77.66	33180
48421	stephens county	3	2322.49	30	2	64.6	76.55	39289
54033	lewis county	22	1002.07	48.9	19.7	52.6	75.12	40653
39065	hocking county	6	1091.23	39.7	15.3	50.9	76.71	38047
35019	lincoln county	1	12512.5	16.5	21.4	53.7	79.97	41793
13035	candler county	8	629.509	49.9	0.2	66.4	74.37	31385
45003	barnwell county	42	1420.29	46.3	0.2	63.6	73.94	33363
40015	choctaw county	18	1995.22	47.3	2.3	61.4	73.29	31885
55005	burnett county	9	2127.82	31.8	52	42.6	79.08	42706
48475	wheeler county	3	2368.6	24.6	6	58.6	75.33	41801
20183	sumner county	28	3060.42	34.8	10.6	56.9	77.25	40027
18113	parke county	26	1151.75	46.2	14.3	53.4	78.02	36345
48417	somervell county	3	482.939	34.5	0.4	64	77.63	45756
21061	fleming county	5	902.72	47.3	7.4	56.2	74.47	33537
48327	mitchell county	3	2359.71	20.4	1.7	63.4	75.66	31913
27073	lincoln county	38	1390.18	28.2	41.1	44.9	80.48	48520
19069	guthrie county	41	1529.7	36.8	25.9	48.3	80.07	52694
51111	middlesex county	19	337.508	46.7	8.6	57.9	78	51213
12125	washington county	30	1513.02	59.1	0	67.7	74.85	29414
31081	holt county	-1	6248.08	25.7	32	48	80.49	51404
13163	lamar county	8	475.263	48.5	1.2	61.4	74.4	33079
34999	colfax county	1	9733.11	18.9	52.2	46.9	78.54	39826
30069	powell county	36	6024.45	12.9	66.6	40.7	77.54	39771
28123	stone county	13	1153.8	62.9	0	65.7	73.98	31516
48397	san augustine county	3	1374.4	53.2	0.2	65.6	74.69	39879
22027	east carroll parish	23	1089.62	57.3	0.5	64.5	72.17	36010
51017	brunswick county	19	1466.53	45.2	3.3	58.1	76.04	32682
48187	hansford county	3	2382.3	20.3	17.9	58.1	76.97	62998
48011	bandera county	3	2048.67	35.3	0.6	65.8	79.9	43459
5033	desha county	10	1989.46	51.8	0.5	63.2	73.83	37828
13213	oglethorpe county	8	1137.03	49.7	0.5	61.3	77.93	37709
46011	butte county	2	5827.52	16.8	32.5	46	78.35	38639
29125	mississippi county	14	1066	47.6	12.3	57.9	73.66	32216
5133	van buren county	10	1838.2	52.1	2.8	57.6	77.1	31176
51107	mathews county	19	222.554	47.2	1.6	58	79.19	56088
29155	pike county	14	1736.43	38.7	12.5	53.4	77.26	34828
30059	park county	36	7258.39	16.6	90.9	42.3	80.04	48114
17161	schuyler county	33	1132.53	40.2	15.3	52.2	78.82	44200
25993	alcona county	25	1747.35	31.7	52.4	43.6	78.26	38375
29059	douglas county	14	2107.27	43.9	11.1	55.5	77.57	28305
12029	franklin county	30	1411.92	57.7	0	68.4	76.5	35988
8011	clear creek county	15	1023.56	23.4	182.4	37.2	81.63	61300
27109	pipestone county	38	1204.49	27.6	41.1	44	80.33	58004
20151	rice county	28	1880.94	28.6	13	55.4	77.43	42788
20143	pratt county	28	1903.74	27.9	16.2	55.2	78.39	47327
49021	morgan county	17	1577.74	17.7	64.3	47	81.47	52426
48387	robertson county	3	2214.72	39.6	0.5	67.5	75.87	40394
20019	clay county	28	1671.31	30.7	15.2	53.9	79.88	42069
27023	cook county	38	3761.62	28.6	49.6	38	82.03	55319
19073	hancock county	41	1478.9	33.4	34.4	45.2	80.81	54791
29133	morgan county	14	1547.85	45.9	7.9	55.9	76.01	42873
8067	logan county	15	4761.95	17.6	30.2	50.2	79.5	48161
28155	yazoo county	13	2387.96	58.2	0	64	73.51	27275
38003	bowman county	39	3009.31	15.6	54.9	42.8	78.58	60829
40083	mcintosh county	18	1601.9	45.1	6.8	61.5	74.72	33267
28005	calhoun county	13	1519.22	56.2	1	61.9	74.73	33043
28021	copiah county	13	2013.05	58.9	0.5	66	74.47	33203
21151	martin county	5	594.702	45.5	15	53.8	72.56	29840
48437	terry county	3	2302.08	19.6	4.9	60.8	77.02	32062
51167	southampton county	19	1551.75	47.9	3.1	58.2	76.21	42381
30039	lake county	36	3860.3	19.4	33.8	45.9	78.34	39365
28089	montgomery county	13	1054.07	57.1	0.6	60.9	73.74	34180
47041	fentress county	20	1291.4	55.5	15.6	54.8	73.43	32232
46045	gregory county	2	2628.71	25.8	45.3	47.3	79.18	48209
13221	pierce county	8	881.044	50	0	65.9	74.67	36065
46001	bon homme county	2	1459.87	25.3	36.1	47.8	81.3	38851
15999	bear lake county	29	2527.12	14.2	66.3	41.6	78.65	38493
16079	washington county	29	3762.87	16.5	19.7	51.8	78.71	36225
2190	prince of wales-hyder census area	31	13630.3	95.6	34.9	46.1	78.19	43707
19139	palo alto county	41	1460.39	32.4	33.7	45.3	79.52	53056
18005	brown county	26	808.044	48.6	20.2	53.4	79.4	46785
31073	hamilton county	-1	1403.51	31	27.5	50.5	80.41	54782
28121	smith county	13	1647.93	57.6	0.4	62.8	75.03	35791
51025	caroline county	19	1366.47	43.3	13.3	56.2	77.53	41781
20159	russell county	28	2295.4	26.2	17	54.4	78.91	44443
48391	runnels county	3	2721.93	24.3	1	64.4	76.99	39816
40085	major county	18	2473.41	31.8	9.2	58.3	77.81	43762
5139	woodruff county	10	1519.72	49.3	2.2	60.9	73.26	37545
5105	polk county	10	2221.38	58.5	2	59.4	75.6	30751
16065	owyhee county	29	19860.6	11.7	3	49.6	78.7	33372
21179	owen county	5	909.365	44	4.4	55.9	76.62	33940
29197	shelby county	14	1297.23	41.6	14.2	52.1	77.96	40356
999	bibb county	7	1612.17	57.6	0.5	61.6	73.97	30254
50999	amelia county	19	920.143	44.7	11	56.8	77.27	44774
19067	grundy county	41	1299.8	36.1	34.2	46.9	81.32	53270
30079	rosebud county	36	12971	13.6	34	46	75.63	42250
28133	tishomingo county	13	1098.94	60.2	2.3	58.7	73.69	33559
53031	klickitat county	0	4847.52	23.8	32	47.9	79.83	48654
13223	pike county	8	559.66	48.4	0.3	62.8	75.85	39851
18145	sullivan county	26	1158.06	44.2	15.5	53.2	75.8	35181
31037	dawes county	-1	3616.82	18.5	52.1	48.2	79.71	37092
30045	lincoln county	36	9356.35	19.4	46	44.7	77.55	35432
20079	jefferson county	28	1379.36	39	14.4	53.1	78.92	44480
26001	antrim county	25	1232	31.5	119.7	45.8	80.13	47070
56015	lincoln county	21	10555.1	12.3	40.6	38.7	80.03	43049
48451	upshur county	3	1509.79	46.8	1	63.4	75.24	36645
12033	gilchrist county	30	905.706	54.2	0	67.7	76.8	33774
8031	elbert county	15	4793.66	16.9	42	48.2	81.68	57334
12071	madison county	30	1802.95	52.5	0	67.2	75.35	31675
26123	ontonagon county	25	3395.42	37.1	183.8	41.3	78.4	40129
53999	braxton county	22	1323	48.2	20.8	53.6	76.5	31594
39113	noble county	6	1030.85	42.1	18.1	51	81.05	27211
16037	gem county	29	1449.79	17.9	55.7	49.4	78.47	37796
20069	harper county	28	2075.28	33.4	13.6	57.3	77.05	47024
5089	montgomery county	10	2019.82	56.1	3.8	59.8	77.1	30834
6003	colusa county	4	2980.33	24.1	1.4	60	80.19	49094
30063	phillips county	36	13313.7	12.5	17.8	43.5	78.73	39172
17059	hancock county	33	2055.74	39.9	20.3	51.7	79.81	46081
17177	wabash county	33	578.225	45.9	8.6	55.9	78.37	43571
40119	pushmataha county	18	3615.21	48.9	1.8	61	73.94	31395
18993	adair county	41	1474.4	35.3	23.6	50.9	79.44	51989
30057	musselshell county	36	4840.58	14.4	33	47.4	76.61	43133
6055	plumas county	4	6612.4	36.9	62.9	47.6	78.33	53599
46031	deuel county	2	1612.76	26.9	55.1	42.8	80.46	51766
48107	dawson county	3	2331.78	19.1	3.7	60.5	76.97	37111
20135	ottawa county	28	1866.68	30.2	16.6	54.7	78.15	41201
30083	sheridan county	36	4340.31	13.4	17.9	40.8	77.49	52541
29077	hickory county	14	1032.91	44.7	2.3	55.9	77.25	27787
48069	clay county	3	2819.79	32.5	0.8	63.1	77.57	42335
48325	mills county	3	1937.87	30.5	0.2	64.4	78.52	37153
13173	lincoln county	8	544.881	45.4	0.6	61.7	75.83	37333
46037	edmunds county	2	2916.22	20.6	37.6	43.2	80.72	52029
8095	rio blanco county	15	8342.28	17.9	100.8	42.2	79.25	46809
29051	dallas county	14	1400.71	44.8	13.7	54.3	76.95	33184
19113	madison county	41	1453	34.8	29.2	48.8	79.7	49505
51035	clarke county	19	455.662	43.5	16.7	52.9	79.17	67111
5099	phillips county	10	1801.43	50.8	0.5	62.6	71.28	31128
22119	winn parish	23	2460.71	58.5	0.6	65	74.28	36698
46121	walworth county	2	1835.35	17.5	31.1	44.8	78.14	45924
27065	lac qui parle county	38	1981.39	25.5	43.7	44	81.29	55688
30089	sweet grass county	36	4805.61	16.9	79	44.1	80.83	44455
56007	goshen county	21	5764.31	15	41.3	48	79.81	43348
50005	grand isle county	34	211.882	33.6	48	46.2	80.02	59204
